id,code,name,reconcile,user_type_id:id,chart_template_id:id
co_puc_13305005,13305005,Anticipos Negocios Conjuntos,TRUE,account.data_account_type_receivable,l10n_co_xphera_chart_template_generic
co_puc_31050501,31050501,Capital Autorizado,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
co_puc_31051001,31051001,Capital Por Suscribir (Db) ,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
co_puc_31051501,31051501,Capital Suscrito Por Cobrar (Db) ,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
co_puc_31150501,31150501,Cuotas O Partes De Interes Social ,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
co_puc_31300501,31300501,Capital De Ppersonas Naturales ,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
co_puc_33050501,33050501,Reserva Legal,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
co_puc_34050501,34050501,De Capital Social,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
co_puc_36050501,36050501,Utilidad Del Ejercicio,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
co_puc_36100501,36100501,Perdida Del Ejercicio,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
co_puc_37050501,37050501,Utilidades Acumuladas,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
co_puc_37052001,37052001,Ajuste Por Adopcion Niif,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
co_puc_37100501,37100501,Perdidas Acumuladas,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
co_puc_37102001,37102001,Ajuste Por Adopcion Niif,FALSE,account.data_account_type_equity,l10n_co_xphera_chart_template_generic
